DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,1998-Q4,18.07,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,1999-Q1,16.21,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,1999-Q2,15.30,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,1999-Q3,14.73,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,1999-Q4,14.64,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2000-Q1,12.12,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2000-Q2,11.07,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2000-Q3,10.91,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2000-Q4,11.68,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2001-Q1,11.26,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2001-Q2,11.27,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2001-Q3,11.27,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2001-Q4,10.54,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2002-Q1,8.89,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2002-Q2,8.70,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2002-Q3,9.52,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2002-Q4,9.35,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2003-Q1,5.93,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2003-Q2,7.20,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2003-Q3,9.69,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2003-Q4,10.80,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2004-Q1,12.52,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2004-Q2,12.30,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2004-Q3,11.23,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2004-Q4,10.45,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2005-Q1,8.76,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2005-Q2,7.33,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2005-Q3,6.00,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2005-Q4,6.11,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2006-Q1,6.01,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2006-Q2,6.17,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2006-Q3,7.16,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2006-Q4,8.20,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2007-Q1,8.15,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2007-Q2,8.04,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2007-Q3,7.74,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2007-Q4,7.52,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2008-Q1,7.63,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2008-Q2,8.35,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2008-Q3,8.52,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2008-Q4,11.37,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2009-Q1,10.08,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2009-Q2,9.87,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2009-Q3,8.41,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2009-Q4,7.28,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2010-Q1,6.02,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2010-Q2,5.08,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2010-Q3,4.90,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2010-Q4,5.04,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2011-Q1,6.15,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2011-Q2,6.00,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2011-Q3,6.11,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2011-Q4,6.99,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2012-Q1,7.00,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2012-Q2,6.80,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2012-Q3,6.77,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2012-Q4,6.20,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2013-Q1,5.31,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2013-Q2,4.58,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2013-Q3,3.95,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2013-Q4,3.26,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2014-Q1,2.87,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2014-Q2,2.59,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2014-Q3,2.19,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2014-Q4,2.12,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Hungary,2015-Q1,2.09,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1995-Q1,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1995-Q2,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1995-Q3,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1995-Q4,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1996-Q1,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1996-Q2,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1996-Q3,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1996-Q4,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1997-Q1,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1997-Q2,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1997-Q3,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1997-Q4,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1998-Q1,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1998-Q2,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1998-Q3,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1998-Q4,,m,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1999-Q1,9.66,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1999-Q2,9.32,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1999-Q3,9.94,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,1999-Q4,17.91,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2000-Q1,9.17,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2000-Q2,7.14,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2000-Q3,6.93,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2000-Q4,6.88,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2001-Q1,6.54,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2001-Q2,6.00,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2001-Q3,4.56,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2001-Q4,4.01,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2002-Q1,3.97,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2002-Q2,2.69,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2002-Q3,3.12,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2002-Q4,3.24,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2003-Q1,3.30,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2003-Q2,2.37,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2003-Q3,2.32,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2003-Q4,2.28,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2004-Q1,2.11,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2004-Q2,2.20,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2004-Q3,2.22,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2004-Q4,2.26,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2005-Q1,2.25,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2005-Q2,2.24,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2005-Q3,2.23,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2005-Q4,2.31,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2006-Q1,2.56,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2006-Q2,2.78,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2006-Q3,3.11,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2006-Q4,3.50,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2007-Q1,3.79,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2007-Q2,4.64,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2007-Q3,4.99,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2007-Q4,6.17,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2008-Q1,4.50,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2008-Q2,4.61,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2008-Q3,4.99,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2008-Q4,6.93,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2009-Q1,4.42,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2009-Q2,3.58,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2009-Q3,4.65,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2009-Q4,2.19,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2010-Q1,1.02,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2010-Q2,0.93,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2010-Q3,0.98,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2010-Q4,1.05,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2011-Q1,1.08,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2011-Q2,1.36,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2011-Q3,1.58,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2011-Q4,1.40,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2012-Q1,0.91,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2012-Q2,0.77,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2012-Q3,0.63,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2012-Q4,0.53,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2013-Q1,0.36,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2013-Q2,0.37,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2013-Q3,0.29,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2013-Q4,0.27,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2014-Q1,0.29,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2014-Q2,0.28,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2014-Q3,0.20,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Lithuania,2014-Q4,0.12,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1997-Q3,3.68,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1997-Q4,4.98,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1998-Q1,7.16,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1998-Q2,5.60,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1998-Q3,5.29,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1998-Q4,9.73,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1999-Q1,7.85,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1999-Q2,6.39,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1999-Q3,6.17,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,1999-Q4,7.88,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2000-Q1,4.66,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2000-Q2,4.36,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2000-Q3,4.80,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2000-Q4,4.76,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2001-Q1,6.21,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2001-Q2,6.62,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2001-Q3,6.73,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2001-Q4,6.76,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2002-Q1,4.62,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2002-Q2,3.94,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2002-Q3,3.71,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2002-Q4,3.47,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2003-Q1,3.41,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2003-Q2,3.46,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2003-Q3,3.44,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2003-Q4,3.87,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2004-Q1,4.12,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2004-Q2,3.97,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2004-Q3,3.93,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2004-Q4,4.26,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2005-Q1,3.54,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2005-Q2,2.69,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2005-Q3,2.70,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2005-Q4,2.88,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2006-Q1,3.99,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2006-Q2,3.70,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2006-Q3,4.34,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2006-Q4,3.55,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2007-Q1,4.48,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2007-Q2,8.61,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2007-Q3,7.36,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2007-Q4,8.35,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2008-Q1,5.67,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2008-Q2,4.21,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2008-Q3,4.47,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2008-Q4,10.88,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2009-Q1,9.00,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2009-Q2,14.12,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2009-Q3,8.62,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2009-Q4,5.06,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2010-Q1,1.78,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2010-Q2,1.38,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2010-Q3,0.99,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2010-Q4,0.73,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2011-Q1,0.57,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2011-Q2,0.54,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2011-Q3,0.53,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2011-Q4,0.77,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2012-Q1,0.83,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2012-Q2,0.66,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2012-Q3,0.43,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2012-Q4,0.32,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2013-Q1,0.27,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2013-Q2,0.22,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2013-Q3,0.17,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Latvia,2013-Q4,0.16,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1995-Q1,28.96,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1995-Q2,28.27,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1995-Q3,26.88,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1995-Q4,25.71,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1996-Q1,23.18,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1996-Q2,21.85,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1996-Q3,19.98,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1996-Q4,20.63,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1997-Q1,22.24,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1997-Q2,22.76,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1997-Q3,24.86,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,1-month rate,Poland,1997-Q4,24.95,,
